timestamp,file,accuracy,note
2026-07-24T17:25:12.593Z,red-screwdrivers.jpg,0.714242,verify-tuned
2026-07-24T17:25:15.874Z,mean,0.607483,verify-tuned
2026-07-24T17:25:15.874Z,knifes.jpg,0.422407,verify-tuned
2026-07-24T17:25:15.874Z,nose-plier.jpg,0.648802,verify-tuned
2026-07-24T17:25:15.874Z,precision-screwdrivers.jpg,0.644483,verify-tuned
2026-07-24T17:25:15.874Z,red-screwdrivers.jpg,0.714242,verify-tuned
2026-07-24T17:25:17.225Z,mean,0.607483,thin-recovery-v1
2026-07-24T17:25:17.225Z,knifes.jpg,0.422407,thin-recovery-v1
2026-07-24T17:25:17.225Z,nose-plier.jpg,0.648802,thin-recovery-v1
2026-07-24T17:25:17.225Z,precision-screwdrivers.jpg,0.644483,thin-recovery-v1
2026-07-24T17:25:17.225Z,red-screwdrivers.jpg,0.714242,thin-recovery-v1
2026-07-24T17:26:11.457Z,mean,0.785428,verify-tuned
2026-07-24T17:26:11.457Z,knifes.jpg,0.741062,verify-tuned
2026-07-24T17:26:11.457Z,nose-plier.jpg,0.790664,verify-tuned
2026-07-24T17:26:11.457Z,precision-screwdrivers.jpg,0.744299,verify-tuned
2026-07-24T17:26:11.457Z,red-screwdrivers.jpg,0.865687,verify-tuned
2026-07-24T17:26:11.559Z,mean,0.785428,thin-recovery-v2
2026-07-24T17:26:11.559Z,knifes.jpg,0.741062,thin-recovery-v2
2026-07-24T17:26:11.559Z,nose-plier.jpg,0.790664,thin-recovery-v2
2026-07-24T17:26:11.559Z,precision-screwdrivers.jpg,0.744299,thin-recovery-v2
2026-07-24T17:26:11.559Z,red-screwdrivers.jpg,0.865687,thin-recovery-v2
2026-07-24T17:27:21.283Z,mean,0.640213,verify-tuned
2026-07-24T17:27:21.283Z,knifes.jpg,0.425847,verify-tuned
2026-07-24T17:27:21.283Z,nose-plier.jpg,0.671686,verify-tuned
2026-07-24T17:27:21.283Z,precision-screwdrivers.jpg,0.739044,verify-tuned
2026-07-24T17:27:21.283Z,red-screwdrivers.jpg,0.724276,verify-tuned
2026-07-24T17:27:21.421Z,mean,0.640213,thin-recovery-v2
2026-07-24T17:27:21.421Z,knifes.jpg,0.425847,thin-recovery-v2
2026-07-24T17:27:21.421Z,nose-plier.jpg,0.671686,thin-recovery-v2
2026-07-24T17:27:21.421Z,precision-screwdrivers.jpg,0.739044,thin-recovery-v2
2026-07-24T17:27:21.421Z,red-screwdrivers.jpg,0.724276,thin-recovery-v2
2026-07-24T17:27:28.664Z,mean,0.640213,adaptive-peel-v1
2026-07-24T17:27:28.664Z,knifes.jpg,0.425847,adaptive-peel-v1
2026-07-24T17:27:28.664Z,nose-plier.jpg,0.671686,adaptive-peel-v1
2026-07-24T17:27:28.664Z,precision-screwdrivers.jpg,0.739044,adaptive-peel-v1
2026-07-24T17:27:28.664Z,red-screwdrivers.jpg,0.724276,adaptive-peel-v1
2026-07-24T17:27:41.810Z,mean,0.751552,verify-tuned
2026-07-24T17:27:41.810Z,knifes.jpg,0.507630,verify-tuned
2026-07-24T17:27:41.810Z,nose-plier.jpg,0.741409,verify-tuned
2026-07-24T17:27:41.810Z,precision-screwdrivers.jpg,0.889165,verify-tuned
2026-07-24T17:27:41.810Z,red-screwdrivers.jpg,0.868005,verify-tuned
2026-07-24T17:27:42.097Z,mean,0.751552,adaptive-peel-v2
2026-07-24T17:27:42.097Z,knifes.jpg,0.507630,adaptive-peel-v2
2026-07-24T17:27:42.097Z,nose-plier.jpg,0.741409,adaptive-peel-v2
2026-07-24T17:27:42.097Z,precision-screwdrivers.jpg,0.889165,adaptive-peel-v2
2026-07-24T17:27:42.097Z,red-screwdrivers.jpg,0.868005,adaptive-peel-v2
2026-07-24T17:28:55.005Z,mean,0.751155,adaptive-peel-v2
2026-07-24T17:28:55.005Z,knifes.jpg,0.511454,adaptive-peel-v2
2026-07-24T17:28:55.005Z,nose-plier.jpg,0.740159,adaptive-peel-v2
2026-07-24T17:28:55.005Z,precision-screwdrivers.jpg,0.885043,adaptive-peel-v2
2026-07-24T17:28:55.005Z,red-screwdrivers.jpg,0.867964,adaptive-peel-v2
2026-07-24T17:28:55.041Z,mean,0.751155,verify-tuned
2026-07-24T17:28:55.041Z,knifes.jpg,0.511454,verify-tuned
2026-07-24T17:28:55.041Z,nose-plier.jpg,0.740159,verify-tuned
2026-07-24T17:28:55.041Z,precision-screwdrivers.jpg,0.885043,verify-tuned
2026-07-24T17:28:55.041Z,red-screwdrivers.jpg,0.867964,verify-tuned
2026-07-24T17:28:58.129Z,mean,0.751155,conservative-peel
2026-07-24T17:28:58.129Z,knifes.jpg,0.511454,conservative-peel
2026-07-24T17:28:58.129Z,nose-plier.jpg,0.740159,conservative-peel
2026-07-24T17:28:58.129Z,precision-screwdrivers.jpg,0.885043,conservative-peel
2026-07-24T17:28:58.129Z,red-screwdrivers.jpg,0.867964,conservative-peel
2026-07-24T17:31:46.967Z,mean,0.790252,conservative-peel
2026-07-24T17:31:46.967Z,knifes.jpg,0.743414,conservative-peel
2026-07-24T17:31:46.967Z,nose-plier.jpg,0.786820,conservative-peel
2026-07-24T17:31:46.967Z,precision-screwdrivers.jpg,0.728182,conservative-peel
2026-07-24T17:31:46.967Z,red-screwdrivers.jpg,0.902591,conservative-peel
2026-07-24T17:31:47.317Z,mean,0.790252,verify-tuned
2026-07-24T17:31:47.317Z,knifes.jpg,0.743414,verify-tuned
2026-07-24T17:31:47.317Z,nose-plier.jpg,0.786820,verify-tuned
2026-07-24T17:31:47.317Z,precision-screwdrivers.jpg,0.728182,verify-tuned
